,name,github_id,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,maven_id,labels,maven_url,maven_latest_release_published_at,maven_dependent_project_count,trending,updated_github_id
64,spark-testing-base,holdenk/spark-testing-base,test,https://github.com/holdenk/spark-testing-base,https://github.com/holdenk/spark-testing-base,Apache-2.0,2015-01-30 22:23:59,2025-01-14 19:29:56,2025-01-14 19:29:56,786.0,1.0,357.0,76.0,231.0,105.0,119.0,1525,2023-04-25 21:17:13,1.4.3,,,4.0,Base classes to use when writing tests with Spark.,44.0,44.0,61.0,21,True,2,,,,,,,
65,scalatest,scalatest/scalatest,test,https://github.com/scalatest/scalatest,https://github.com/scalatest/scalatest,Apache-2.0,2013-04-07 21:55:49,2024-10-17 02:38:24,2024-10-17 02:38:20,7434.0,,337.0,54.0,1571.0,525.0,342.0,1155,2024-06-26 00:41:22,release-3.2.19,,,41.0,A testing tool for Scala and Java developers.,,,65.0,21,True,2,,"['scala3', 'scalajs']",,,,,
66,scrimage,sksamuel/scrimage,media,https://github.com/sksamuel/scrimage,https://github.com/sksamuel/scrimage,Apache-2.0,2013-06-03 16:40:25,2025-02-03 03:42:59,2025-02-03 03:42:59,1323.0,10.0,140.0,44.0,95.0,3.0,201.0,1092,2024-12-01 23:38:20,4.3.0,,,36.0,"JVM - Java, Kotlin, Scala image processing library.",,,58.0,21,True,1,,,,,,1.0,
67,wartremover,wartremover/wartremover,development-cycle,https://github.com/wartremover/wartremover,https://github.com/wartremover/wartremover,Apache-2.0,2013-01-05 11:29:26,2025-01-30 01:21:17,2025-01-30 01:21:17,1436.0,68.0,115.0,32.0,876.0,107.0,244.0,1092,2020-02-25 04:42:44,2.4.5,725.0,6.0,27.0,Flexible Scala code linting tool.,,,86.0,21,True,3,,['scala3'],,,,,
68,slick-pg,tminglei/slick-pg,db-clients,https://github.com/tminglei/slick-pg,https://github.com/tminglei/slick-pg,BSD-2-Clause,2013-05-09 15:57:40,2024-12-24 04:43:24,2024-12-24 04:43:15,1335.0,21.0,180.0,21.0,368.0,131.0,277.0,840,2024-05-18 14:23:53,0.22.2,,,94.0,Slick extensions for PostgreSQL.,,,96.0,21,True,2,,,,,,,
69,jsoniter-scala,plokhotnyuk/jsoniter-scala,json,https://github.com/plokhotnyuk/jsoniter-scala,https://github.com/plokhotnyuk/jsoniter-scala,MIT,2017-09-26 14:47:09,2025-02-05 10:10:50,2025-02-05 10:13:42,5063.0,79.0,100.0,20.0,901.0,81.0,265.0,759,2025-01-28 11:16:17,2.33.1,,,100.0,Scala macros for compile-time generation of safe and ultra-fast JSON codecs + circe booster.,1.0,1.0,27.0,21,True,2,,"['scala3', 'scalajs']",,,,,
70,bootzooka,softwaremill/bootzooka,others,https://github.com/softwaremill/bootzooka,https://github.com/softwaremill/bootzooka,Apache-2.0,2012-10-19 07:54:05,2025-02-06 00:05:18,2025-02-06 00:05:18,3790.0,86.0,152.0,60.0,1295.0,12.0,108.0,759,2022-07-27 13:33:11,1.0.4,,,4.0,"Simple project to quickly start developing a Scala-based microservice or web application, without the need to write..",,,72.0,21,True,1,,,,,,,
71,sbt-scoverage,scoverage/sbt-scoverage,sbt,https://github.com/scoverage/sbt-scoverage,https://github.com/scoverage/sbt-scoverage,Apache-2.0,2014-05-16 00:58:21,2025-01-25 08:34:20,2025-01-25 08:34:20,816.0,10.0,157.0,29.0,308.0,38.0,230.0,650,2025-01-13 21:45:57,2.3.0,,,46.0,sbt plugin for scoverage.,,,76.0,21,True,1,,,,,,,
72,airframe,wvlet/airframe,di,https://github.com/wvlet/airframe,https://github.com/wvlet/airframe,Apache-2.0,2016-08-14 07:00:12,2025-02-06 17:17:11,2025-02-06 17:17:10,4666.0,83.0,68.0,19.0,3167.0,114.0,539.0,638,2025-02-01 06:40:38,2025.1.1,,,100.0,Essential Building Blocks for Scala.,,,50.0,21,True,1,,"['scala3', 'scalajs']",,,,,
73,laika,typelevel/Laika,csv-yaml,https://github.com/typelevel/Laika,https://github.com/typelevel/Laika,Apache-2.0,2012-12-22 14:53:32,2025-02-06 12:19:52,2025-02-06 12:19:47,4036.0,68.0,48.0,10.0,427.0,13.0,221.0,427,2025-01-01 17:41:21,1.3.1,,,43.0,"Site and E-book Generator and Customizable Text Markup Transformer for sbt, Scala and Scala.js.",,,27.0,21,True,1,,"['scala3', 'scalajs']",,,,,
74,scalaxb,eed3si9n/scalaxb,http,https://github.com/eed3si9n/scalaxb,https://github.com/eed3si9n/scalaxb,MIT,2010-02-05 05:50:50,2025-02-06 06:00:10,2025-02-06 06:00:07,1377.0,5.0,158.0,24.0,235.0,162.0,288.0,337,2025-02-06 04:40:32,1.12.2,,,23.0,scalaxb is an XML data binding tool for Scala.,,,70.0,21,True,2,,,,,,,
75,scalaz,scalaz/scalaz,toolkits,https://github.com/scalaz/scalaz,https://github.com/scalaz/scalaz,,2010-01-16 06:18:51,2025-02-03 22:04:23,2025-02-03 22:04:20,7397.0,21.0,702.0,206.0,2294.0,158.0,423.0,4670,,,,,,Principled Functional Programming in Scala.,,,248.0,20,False,2,,"['scala3', 'scalajs']",,,,,
76,summingbird,twitter/summingbird,bigdata,https://github.com/twitter/summingbird,https://github.com/twitter/summingbird,Apache-2.0,2012-09-25 22:38:35,2022-01-19 17:31:02,2022-01-19 17:31:02,1793.0,,267.0,291.0,494.0,163.0,134.0,2137,2016-06-23 21:16:10,0.11.0-RC1,,,24.0,Streaming MapReduce with Scalding and Storm.,,,45.0,20,False,2,,,,,,,
77,monix,monix/monix,reactive,https://github.com/monix/monix,https://github.com/monix/monix,Apache-2.0,2014-01-06 12:56:07,2024-08-12 23:48:38,2023-10-17 17:17:02,1694.0,,246.0,60.0,1250.0,142.0,577.0,1934,2022-05-07 18:40:42,3.4.1,,,15.0,"Asynchronous, Reactive Programming for Scala and Scala.js.",,,113.0,20,True,1,,"['scala3', 'scalajs']",,,,,
78,pureconfig,pureconfig/pureconfig,others,https://github.com/pureconfig/pureconfig,https://github.com/pureconfig/pureconfig,MPL-2.0,2015-08-29 17:05:50,2025-02-04 22:16:55,2025-02-04 22:16:54,2254.0,21.0,177.0,23.0,1470.0,48.0,261.0,1501,,,,,,A boilerplate-free library for loading configuration files.,,,89.0,20,True,1,,['scala3'],,,,,
79,json4s,json4s/json4s,json,https://github.com/json4s/json4s,https://github.com/json4s/json4s,Apache-2.0,2012-08-23 23:18:46,2025-02-04 06:14:52,2025-02-04 06:14:51,1917.0,29.0,331.0,64.0,1189.0,168.0,262.0,1486,,,,,,JSON library.,,,148.0,20,True,2,,"['scala3', 'scalajs']",,,,,
80,alpakka-kafka,akka/alpakka-kafka,bigdata,https://github.com/akka/alpakka-kafka,https://github.com/akka/alpakka-kafka,,2014-12-30 15:30:02,2024-12-18 10:40:11,2024-12-18 09:58:41,1862.0,6.0,386.0,71.0,1278.0,117.0,436.0,1417,2024-12-18 10:40:11,7.0.1,,,65.0,"Alpakka Kafka connector - Alpakka is a Reactive Enterprise Integration library for Java and Scala, based on Reactive..",,,132.0,20,False,2,,['scala3'],,,,,
81,macwire,softwaremill/macwire,di,https://github.com/softwaremill/macwire,https://github.com/softwaremill/macwire,Apache-2.0,2013-03-17 13:20:04,2025-01-30 00:25:12,2025-01-30 00:25:09,850.0,21.0,78.0,58.0,252.0,54.0,73.0,1281,2025-01-27 09:46:19,2.6.6,,,24.0,"Zero-cost, compile-time, type-safe dependency injection library.",,,45.0,20,True,2,,"['scala3', 'scalajs']",,,,,
82,framework,lift/framework,web-frameworks,https://github.com/lift/framework,https://github.com/lift/framework,Apache-2.0,2011-01-26 13:25:28,2024-11-21 03:39:28,2024-11-18 01:50:31,3936.0,2.0,280.0,104.0,540.0,135.0,1351.0,1267,2021-10-08 15:12:09,3.5.0-release,,,53.0,Lift Framework.,,,120.0,20,True,2,,,,,,,
83,specs2,etorreborre/specs2,test,https://github.com/etorreborre/specs2,https://github.com/etorreborre/specs2,,2010-09-03 01:55:10,2025-02-03 21:44:25,2025-02-03 21:44:24,4813.0,16.0,215.0,30.0,630.0,3.0,661.0,734,2024-10-15 08:58:26,SPECS2-4.20.9,,,77.0,Software Specifications for Scala.,,,95.0,20,False,2,,"['scala3', 'scalajs']",,,,,
84,izumi,7mind/izumi,di,https://github.com/7mind/izumi,https://github.com/7mind/izumi,BSD-2-Clause,2017-11-03 10:39:42,2025-02-05 16:57:27,2025-02-05 16:57:23,4726.0,34.0,66.0,20.0,1726.0,77.0,399.0,619,2024-11-28 18:30:23,1.2.16,,,92.0,Productivity-oriented collection of lightweight fancy stuff for Scala toolchain.,,,32.0,20,True,2,,"['scala3', 'scalajs']",,,,,
85,scapegoat,scapegoat-scala/scapegoat,development-cycle,https://github.com/scapegoat-scala/scapegoat,https://github.com/scapegoat-scala/scapegoat,Apache-2.0,2013-11-21 17:45:58,2025-02-04 07:12:20,2025-02-04 07:12:19,1441.0,21.0,93.0,20.0,675.0,55.0,208.0,535,2025-01-17 08:49:45,3.1.4,,,32.0,Scala compiler plugin for static code analysis.,,,67.0,20,True,3,,,,,,,
86,scalamock,paulbutcher/scalamock,test,https://github.com/ScalaMock/ScalaMock,https://github.com/ScalaMock/ScalaMock,MIT,2011-10-24 21:32:02,2025-02-06 16:42:23,2025-02-06 15:09:26,897.0,72.0,97.0,20.0,350.0,4.0,231.0,519,2025-01-16 09:34:42,7.1.0,,,20.0,Native Scala mocking framework.,,,36.0,20,True,2,,['scalajs'],,,,,ScalaMock/ScalaMock
87,udash-core,UdashFramework/udash-core,web-frameworks,https://github.com/UdashFramework/udash-core,https://github.com/UdashFramework/udash-core,Apache-2.0,2016-02-25 09:35:23,2025-01-28 09:51:24,2025-01-28 09:51:23,3674.0,53.0,36.0,20.0,1207.0,31.0,88.0,447,2025-01-14 10:41:32,0.17.1,,,29.0,Scala framework for building beautiful and maintainable web applications.,2.0,2.0,41.0,20,True,2,,['scalajs'],,,,,
88,munit,scalameta/munit,test,https://github.com/scalameta/munit,https://github.com/scalameta/munit,Apache-2.0,2020-01-03 00:01:20,2025-02-03 10:44:44,2025-02-03 10:42:56,1168.0,61.0,93.0,14.0,730.0,35.0,129.0,438,2025-01-21 18:13:45,1.1.0,,,51.0,Scala testing library with actionable errors and extensible APIs.,,,58.0,20,True,2,,"['scala3', 'scalajs']",,,,,
89,ox,softwaremill/ox,toolkits,https://github.com/softwaremill/ox,https://github.com/softwaremill/ox,Apache-2.0,2023-01-18 14:28:30,2025-02-06 16:07:55,2025-02-06 16:07:52,576.0,47.0,30.0,27.0,218.0,16.0,46.0,414,2025-01-28 11:02:59,0.5.10,,,49.0,Safe direct-style concurrency and resiliency for Scala on the JVM.,,,26.0,20,True,2,,['scala3'],,,,,
90,zio-json,zio/zio-json,json,https://github.com/zio/zio-json,https://github.com/zio/zio-json,Apache-2.0,2020-07-03 16:46:04,2025-02-06 15:30:48,2025-02-06 15:30:48,713.0,90.0,147.0,22.0,1120.0,92.0,110.0,413,2025-02-05 09:36:44,0.7.15,,,48.0,"Fast, secure JSON library with tight ZIO integration.",,,71.0,20,True,2,,"['zio', 'scala3', 'scalajs']",,,,,
91,mdoc,scalameta/mdoc,sbt,https://github.com/scalameta/mdoc,https://github.com/scalameta/mdoc,Apache-2.0,2017-10-23 07:00:47,2025-02-03 00:10:04,2025-02-03 00:06:55,1444.0,38.0,81.0,10.0,739.0,61.0,149.0,397,2025-02-03 00:07:45,2.6.3,,,75.0,Typechecked markdown documentation for Scala.,,,55.0,20,True,2,,['scala3'],,,,,
92,scanamo,scanamo/scanamo,db-clients,https://github.com/scanamo/scanamo,https://github.com/scanamo/scanamo,Apache-2.0,2016-02-01 10:58:52,2025-01-11 10:08:16,2025-01-11 10:08:14,2198.0,4.0,125.0,34.0,1613.0,67.0,170.0,320,2024-11-05 15:41:17,3.0.0,,,25.0,Simpler DynamoDB access for Scala.,,,96.0,20,True,2,,['scala3'],,,,,
93,cornichon,agourlay/cornichon,test,https://github.com/agourlay/cornichon,https://github.com/agourlay/cornichon,Apache-2.0,2015-07-27 09:14:49,2025-02-05 19:18:57,2025-02-05 19:18:57,3480.0,51.0,29.0,13.0,744.0,4.0,155.0,228,2025-01-25 08:30:57,0.22.0,,,79.0,Testing tool in Scala for HTTP JSON API.,,,19.0,20,True,2,,,,,,,
94,breeze,scalanlp/breeze,sci,https://github.com/scalanlp/breeze,https://github.com/scalanlp/breeze,Apache-2.0,2009-07-08 23:22:52,2024-08-29 06:08:38,2024-08-29 06:08:38,3747.0,,690.0,206.0,323.0,90.0,452.0,3449,,,,,,Breeze is/was a numerical processing library for Scala.,,,146.0,19,True,2,,['scala3'],,,,,
95,Binding.scala,ThoughtWorksInc/Binding.scala,web-frameworks,https://github.com/ThoughtWorksInc/Binding.scala,https://github.com/ThoughtWorksInc/Binding.scala,MIT,2016-01-06 15:28:52,2025-01-05 00:08:36,2024-04-08 03:06:33,1647.0,,108.0,114.0,458.0,45.0,64.0,1584,2023-01-26 04:19:51,12.2.0,,,82.0,Reactive data-binding for Scala.,,,25.0,19,True,2,,"['scala3', 'scalajs']",,,,,
96,geotrellis,locationtech/geotrellis,others,https://github.com/locationtech/geotrellis,https://github.com/locationtech/geotrellis,,2011-12-23 14:56:54,2025-02-02 17:38:50,2025-02-02 17:38:50,2483.0,4.0,360.0,104.0,2253.0,249.0,1065.0,1356,2024-01-08 16:03:05,3.7.1,,,23.0,GeoTrellis is a geographic data processing engine for high performance applications.,,,96.0,19,False,1,,,,,,,
97,async,scala/scala-async,toolkits,https://github.com/scala/scala-async,https://github.com/scala/scala-async,Apache-2.0,2013-04-01 22:22:27,2025-01-20 02:35:35,2025-01-20 02:35:35,783.0,10.0,92.0,56.0,270.0,12.0,76.0,1156,2021-09-09 21:50:20,1.0.1,,,21.0,An asynchronous programming facility for Scala.,,,28.0,19,True,2,,['scalajs'],,,,,
98,colossus,tumblr/colossus,web-frameworks,https://github.com/tumblr/colossus,https://github.com/tumblr/colossus,Apache-2.0,2014-11-11 16:06:06,2021-08-14 08:40:07,2018-11-08 17:52:05,1325.0,,107.0,77.0,411.0,4.0,270.0,1143,2018-01-24 17:31:20,0.11.0,,,32.0,I/O and Microservice library for Scala.,,,29.0,19,False,2,,,,,,,
99,phantom,outworkers/phantom,db-clients,https://github.com/outworkers/phantom,https://github.com/outworkers/phantom,Apache-2.0,2013-11-19 00:08:32,2023-04-05 09:14:46,2021-08-16 22:07:29,1120.0,,187.0,74.0,512.0,21.0,403.0,1049,2020-08-10 21:50:24,2.59.0,,,53.0,"Schema safe, type-safe, reactive Scala driver for Cassandra/Datastax Enterprise.",,,51.0,19,False,2,,,,,,,
100,ReactiveMongo,ReactiveMongo/ReactiveMongo,db-clients,https://github.com/ReactiveMongo/ReactiveMongo,https://github.com/ReactiveMongo/ReactiveMongo,Apache-2.0,2012-07-20 14:24:46,2025-01-19 15:02:31,2025-01-19 15:02:31,1394.0,3.0,232.0,53.0,968.0,12.0,373.0,851,2020-01-03 02:08:23,0.20.0,,,1.0,"Non-blocking, Reactive MongoDB Driver for Scala.",,,90.0,19,True,2,,['scala3'],,,,,
101,scodec,scodec/scodec,data,https://github.com/scodec/scodec,https://github.com/scodec/scodec,BSD-3-Clause,2013-04-22 13:36:08,2025-01-12 13:25:19,2025-01-12 13:25:19,1485.0,8.0,106.0,31.0,496.0,5.0,70.0,812,2024-10-05 12:51:11,2.3.2,,,8.0,Scala combinator library for working with binary data.,,,62.0,19,True,2,,"['scala3', 'scalajs']",,,,,
102,scrooge,twitter/scrooge,data,https://github.com/twitter/scrooge,https://github.com/twitter/scrooge,Apache-2.0,2011-08-22 15:17:18,2024-12-03 19:11:25,2024-12-03 19:11:24,1859.0,1.0,247.0,162.0,192.0,44.0,143.0,796,2022-12-26 14:40:41,scrooge-22.12.0,,,77.0,A Thrift parser/generator.,,,233.0,19,True,2,,,,,,,
103,skinny-framework,skinny-framework/skinny-framework,web-frameworks,https://github.com/skinny-framework/skinny-framework,https://github.com/skinny-framework/skinny-framework,MIT,2013-09-24 07:39:24,2022-12-14 08:22:49,2022-12-14 08:22:22,1996.0,,73.0,44.0,287.0,20.0,134.0,738,2022-12-14 08:24:58,4.0.1,13255.0,103.0,100.0,Scala on Rails - A full-stack web app framework for rapid development in Scala.,4.0,4.0,32.0,19,False,2,,,,,,,
104,upickle,com-lihaoyi/upickle,data,https://github.com/com-lihaoyi/upickle,https://github.com/com-lihaoyi/upickle,MIT,2014-04-23 05:41:08,2025-02-03 09:45:05,2025-02-03 09:45:02,929.0,8.0,165.0,17.0,340.0,23.0,284.0,731,2025-01-14 13:23:43,4.1.0-test-publish,,,31.0,"uPickle: a simple, fast, dependency-free JSON & Binary (MessagePack) serialization library for Scala.",,,59.0,19,True,2,,"['scala3', 'scalajs']",,,,,
105,sbt-eclipse,sbt/sbt-eclipse,sbt,https://github.com/sbt/sbt-eclipse,https://github.com/sbt/sbt-eclipse,Apache-2.0,2011-06-04 00:39:57,2025-01-17 10:12:57,2025-01-17 10:12:57,457.0,9.0,171.0,50.0,167.0,78.0,203.0,720,2023-12-15 13:52:51,6.2.0,,,4.0,Plugin for sbt to create Eclipse project definitions.,,,41.0,19,True,2,,,,,,,
106,eff,atnos-org/eff,toolkits,https://github.com/atnos-org/eff,https://github.com/atnos-org/eff,MIT,2016-01-04 22:34:26,2025-02-03 22:04:19,2025-02-03 22:04:11,1326.0,32.0,79.0,19.0,782.0,4.0,64.0,584,2024-11-02 11:42:38,7.0.5,,,75.0,Eff monad for cats - https://atnos-org.github.io/eff.,,,43.0,19,True,2,,"['scala3', 'scalajs']",,,,,
107,twirl,playframework/twirl,templating,https://github.com/playframework/twirl,https://github.com/playframework/twirl,Apache-2.0,2013-09-22 22:48:40,2025-02-03 13:30:31,2025-02-03 13:25:58,1383.0,42.0,108.0,38.0,781.0,35.0,80.0,552,2024-06-27 19:11:06,2.0.7,,,25.0,Twirl is Plays default template engine.,,,56.0,19,True,1,,"['scala3', 'scalajs']",,,,,
108,scribe,outr/scribe,toolkits,https://github.com/outr/scribe,https://github.com/outr/scribe,MIT,2016-01-26 15:49:14,2025-02-06 00:18:22,2025-01-20 17:00:43,1537.0,39.0,43.0,9.0,505.0,14.0,152.0,526,2025-01-10 15:12:43,3.16.0,,,50.0,The fastest logging library in the world. Built from scratch in Scala and programmatically configurable.,,,20.0,19,True,2,,"['scala3', 'scalajs']",,,,,
109,sparta,Stratio/sparta,bigdata,https://github.com/Stratio/sparta,https://github.com/Stratio/sparta,Apache-2.0,2015-02-04 08:04:40,2019-10-24 06:32:21,2019-10-24 06:28:20,3643.0,,192.0,137.0,1360.0,9.0,534.0,525,2017-05-31 09:56:04,1.5.0,,,61.0,Real Time Analytics and Data Pipelines based on Spark Streaming.,,,41.0,19,False,3,,,,,,,
110,mima,lightbend/mima,sbt,https://github.com/lightbend-labs/mima,https://github.com/lightbend-labs/mima,Apache-2.0,2012-05-24 14:08:57,2025-02-04 01:54:56,2025-02-04 01:54:56,1627.0,33.0,71.0,17.0,630.0,28.0,190.0,469,2024-08-09 02:29:56,1.1.4,,,33.0,A tool for catching binary incompatibility in Scala.,,,49.0,19,True,2,,['scala3'],,,,,lightbend-labs/mima
111,sbt-git,sbt/sbt-git,sbt,https://github.com/sbt/sbt-git,https://github.com/sbt/sbt-git,BSD-2-Clause,2011-10-26 18:18:57,2025-01-25 09:48:59,2025-01-25 09:48:59,379.0,24.0,103.0,21.0,168.0,32.0,84.0,353,2024-10-09 22:55:17,2.1.0,,,8.0,A git plugin for sbt.,,,55.0,19,True,2,,,,,,,
112,play-ws,playframework/play-ws,http,https://github.com/playframework/play-ws,https://github.com/playframework/play-ws,Apache-2.0,2016-12-07 23:00:14,2025-01-24 14:25:56,2025-01-24 14:25:29,1199.0,25.0,86.0,15.0,838.0,75.0,82.0,225,2024-11-14 12:13:43,3.0.6,,,32.0,"Standalone Play WS, an async HTTP client with fluent API.",,,50.0,19,True,2,,"['scala3', 'play']",,,,,
113,openai-scala-client,cequence-io/openai-scala-client,sci,https://github.com/cequence-io/openai-scala-client,https://github.com/cequence-io/openai-scala-client,MIT,2023-01-25 10:09:04,2025-02-02 19:57:57,2025-02-02 19:57:53,872.0,105.0,24.0,10.0,50.0,8.0,36.0,196,2025-01-07 11:25:58,1.1.2,,,17.0,Scala client for OpenAI API.,6.0,,9.0,19,True,2,io.cequence:openai-scala-client_2.13,['scala3'],https://search.maven.org/artifact/io.cequence/openai-scala-client_2.13,2025-01-07 08:24:50,6.0,,
114,bleep,oyvindberg/bleep,development-cycle,https://github.com/oyvindberg/bleep,https://github.com/oyvindberg/bleep,MIT,2021-10-15 20:56:47,2025-01-16 20:15:10,2025-01-16 16:10:05,812.0,16.0,24.0,12.0,332.0,59.0,61.0,154,2025-01-16 20:30:24,0.0.12,9299.0,273.0,38.0,A bleeping fast scala build tool!.,,,18.0,19,True,3,,['scala3'],,,,,
115,scalatra,scalatra/scalatra,web-frameworks,https://github.com/scalatra/scalatra,https://github.com/scalatra/scalatra,,2009-05-31 09:20:32,2025-02-04 01:02:40,2025-02-04 01:02:40,4152.0,31.0,339.0,82.0,1338.0,70.0,377.0,2648,,,,,,"Tiny Scala high-performance, async web framework, inspired by Sinatra.",,,136.0,18,False,3,,['scala3'],,,,,
116,enumeratum,lloydmeta/enumeratum,toolkits,https://github.com/lloydmeta/enumeratum,https://github.com/lloydmeta/enumeratum,MIT,2014-12-05 10:49:34,2024-10-04 12:58:21,2024-10-04 12:57:47,562.0,,150.0,26.0,277.0,33.0,106.0,1196,2024-10-04 12:59:27,enumeratum-1.7.5,,,76.0,"A type-safe, reflection-free, powerful enumeration implementation for Scala with exhaustive pattern match warnings and..",,,93.0,18,True,3,,"['scala3', 'scalajs']",,,,,
117,fastparse,com-lihaoyi/fastparse,parsers,https://github.com/com-lihaoyi/fastparse,https://github.com/com-lihaoyi/fastparse,MIT,2014-11-29 08:35:28,2025-01-14 13:25:06,2025-01-14 13:25:06,962.0,1.0,164.0,33.0,167.0,17.0,133.0,1101,2021-09-07 10:21:47,2.3.3,,,2.0,Writing Fast Parsers Fast in Scala.,,,54.0,18,True,1,,"['scala3', 'scalajs']",,,,,
118,cassovary,twitter/cassovary,toolkits,https://github.com/twitter/cassovary,https://github.com/twitter/cassovary,Apache-2.0,2012-02-21 23:22:30,2021-10-08 21:22:29,2021-10-08 21:22:23,503.0,,150.0,160.0,155.0,33.0,48.0,1048,2015-03-18 21:37:14,5.1.0,,,5.0,Cassovary is a simple big graph processing library for the JVM.,,,30.0,18,False,3,,,,,,,
119,bidmach,biddata/bidmach,bigdata,https://github.com/BIDData/BIDMach,https://github.com/BIDData/BIDMach,BSD-3-Clause,2012-10-22 03:17:08,2022-10-04 23:35:03,2020-06-03 05:15:57,3024.0,,171.0,87.0,61.0,67.0,90.0,915,2017-03-26 04:20:02,1.1.2,,,9.0,CPU and GPU-accelerated Machine Learning Library.,,,45.0,18,False,3,,,,,,,
120,quicklens,softwaremill/quicklens,toolkits,https://github.com/softwaremill/quicklens,https://github.com/softwaremill/quicklens,Apache-2.0,2015-02-28 12:32:34,2025-02-01 00:09:28,2025-01-31 14:48:00,531.0,8.0,53.0,43.0,218.0,29.0,35.0,832,2025-01-31 14:59:52,1.9.12,,,33.0,Modify deeply nested case class fields.,,,27.0,18,True,3,,"['scala3', 'scalajs']",,,,,
121,sbt-updates,rtimush/sbt-updates,sbt,https://github.com/rtimush/sbt-updates,https://github.com/rtimush/sbt-updates,BSD-3-Clause,2012-10-07 17:20:50,2024-12-26 17:34:36,2024-12-26 17:34:35,672.0,11.0,55.0,22.0,341.0,12.0,67.0,764,2022-05-30 08:03:01,0.6.3,,,24.0,sbt plugin that can check Maven and Ivy repositories for dependency updates.,,,29.0,18,True,2,,,,,,,
122,scallop,scallop/scallop,others,https://github.com/scallop/scallop,https://github.com/scallop/scallop,MIT,2012-03-22 19:17:41,2024-12-07 07:59:06,2024-12-07 07:56:09,611.0,6.0,57.0,15.0,56.0,9.0,187.0,681,2024-12-07 07:59:56,5.2.0,,,28.0,a simple Scala CLI parsing library.,,,26.0,18,True,1,,"['scala3', 'scalajs']",,,,,
123,scala-parser-combinators,scala/scala-parser-combinators,parsers,https://github.com/scala/scala-parser-combinators,https://github.com/scala/scala-parser-combinators,Apache-2.0,2013-08-15 18:35:18,2025-02-04 22:20:27,2025-02-04 22:20:27,1081.0,25.0,131.0,34.0,455.0,24.0,99.0,660,2024-04-18 04:36:44,2.4.0,,,19.0,"simple combinator-based parsing for Scala. formerly part of the Scala standard library, now a separate community-..",,,70.0,18,True,1,,"['scala3', 'scalajs']",,,,,
124,sbt-release,sbt/sbt-release,sbt,https://github.com/sbt/sbt-release,https://github.com/sbt/sbt-release,Apache-2.0,2011-10-15 19:00:45,2025-02-04 03:43:52,2025-02-04 03:43:50,597.0,8.0,162.0,25.0,283.0,86.0,102.0,652,2024-01-23 01:19:43,1.4.0,,,5.0,A release plugin for sbt.,,,66.0,18,True,2,,,,,,,
125,testcontainers-scala,testcontainers/testcontainers-scala,test,https://github.com/testcontainers/testcontainers-scala,https://github.com/testcontainers/testcontainers-scala,MIT,2017-01-16 08:12:30,2025-01-20 15:14:31,2025-01-20 15:14:31,744.0,17.0,128.0,18.0,303.0,81.0,75.0,641,2025-01-20 14:59:30,0.41.8,,,4.0,Docker containers for testing in scala.,,,88.0,18,True,3,,['scala3'],,,,,
126,sbt-buildinfo,sbt/sbt-buildinfo,sbt,https://github.com/sbt/sbt-buildinfo,https://github.com/sbt/sbt-buildinfo,MIT,2012-03-03 14:47:30,2024-12-26 21:54:52,2024-12-26 21:54:47,338.0,4.0,90.0,23.0,107.0,12.0,95.0,555,2024-11-09 19:28:52,0.13.1,,,8.0,I know this because build.sbt knows this.,,,50.0,18,True,2,,,,,,,
127,cask,com-lihaoyi/cask,web-frameworks,https://github.com/com-lihaoyi/cask,https://github.com/com-lihaoyi/cask,,2018-07-20 00:48:20,2025-02-02 12:24:31,2025-02-02 12:23:52,349.0,13.0,62.0,12.0,92.0,10.0,61.0,547,2025-02-02 12:25:01,0.9.7,28983.0,371.0,85.0,"Cask: a Scala HTTP micro-framework. Cask makes it easy to set up a website, backend server, or REST API using Scala.",,,23.0,18,False,3,,"['scala3', 'scalajs']",,,,,
128,jackson-module-scala,FasterXML/jackson-module-scala,json,https://github.com/FasterXML/jackson-module-scala,https://github.com/FasterXML/jackson-module-scala,Apache-2.0,2010-11-29 23:01:08,2025-01-30 18:05:16,2025-01-30 18:03:22,1795.0,13.0,143.0,28.0,207.0,52.0,446.0,500,,,,,,Add-on module for Jackson (https://github.com/FasterXML/jackson) to support Scala-specific datatypes.,,,61.0,18,True,2,,['scala3'],,,,,
129,metrics-scala,erikvanoosten/metrics-scala,others,https://github.com/erikvanoosten/metrics-scala,https://github.com/erikvanoosten/metrics-scala,Apache-2.0,2012-09-10 17:53:21,2025-02-04 13:41:20,2025-02-04 13:41:20,2424.0,10.0,62.0,13.0,495.0,1.0,74.0,427,2019-06-04 12:08:41,4.0.6,,,12.0,The scala API for Dropwizards Metrics.,,,90.0,18,True,1,,['scala3'],,,,,
